userid,school,other_school,majors,minors,age_bin,classification,first_generation,datascience_experience,technology_experience,num_hackathons_attended,workshop_suggestions,relavent_industries
f48d02fd46d249ab2c37f925f405139f,Texas A&M University,,['Biochemistry and Biophysics'],[],"(20, 22]",Sr,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,[]
8504679708e3350c248ee6d3018808cb,Texas A&M University,,['Computer Science & Engineering'],"['Mathematics', 'Physics']","(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy', 'cloud']",0,,[]
9941a9dad29f7979ae75dcd9f045c6cd,Occidental College,,['Physics'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,0,"['Excel', 'Python']",1-3,"Working in Data Science: perspective from start-ups, small companies, med companies, and large companies; Data Science Research and Applications; How to Get started with a Project; Data Science Overview and Useful/Common Tools","['technology', 'energy', 'healthcare']"
1dbde61bb7f2a9faedc8eeb9e79bf97f,Texas A&M University,,['Computer Science & Engineering'],"['Business', 'Mathematics']","(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'full_stack', 'dev_ops', 'cloud']",1-3,Beginner level workshops focusing on modeling and training datasets.,"['technology', 'consulting', 'finance']"
7b03ecac944d02d998d4057fa733663c,University of Houston,,['Computer Science & Engineering'],['Mathematics'],"(20, 22]",Jr,FALSE,2,['Python'],0,,[]
90e224925ce406ec443925578814fb14,Kent State University,,['Computer Science & Engineering'],[],"(25, 30]",Sr,FALSE,3,"['Excel', 'Python', 'R', 'SQL', 'Keras', 'NumPy', 'Scikit-learn', 'dev_ops']",4-7,"Best ways to cleanse data, machine learning","['technology', 'healthcare', 'insurance', 'other']"
0245839ee1c0f5a3704de857e84a7362,Texas A&M University,,['Mechanical Engineering'],['Mechanical Engineering'],"(25, 30]",PhD,FALSE,1,"['Excel', 'Python', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'energy', 'consulting', 'finance', 'transportation', 'education', 'healthcare', 'retail']"
6b663d544c8bccef44d2049c5f545369,Texas A&M University,,['Electrical Engineering'],[],"(25, 30]",PhD,FALSE,2,[],1-3,,[]
9c6305473586cd01f3cce22fe3289440,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'finance', 'insurance']"
efa8b0d62766acf1129dd29bd5590e77,Texas A&M University,,['Statistics'],[],"(22, 25]",Ma,FALSE,2,"['Python', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,,[]
fea39f2c285c3b9686164fde65621125,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(18, 20]",Sr,FALSE,1,"['Python', 'TensorFlow', 'R', 'Pandas', 'NumPy', 'Scikit-learn']",4-7,Finding datasets.,"['technology', 'consulting', 'finance', 'education', 'aerospace']"
144c6040ee43fa8642ec7a060595eafc,Texas A&M University,,['Statistics'],[],"(22, 25]",PhD,FALSE,1,[],0,,"['technology', 'finance', 'retail']"
2876362a34d0c5b8b48a5d160e9f6a17,Oregon State University,,['Computer Science & Engineering'],[],"(25, 30]",Sr,FALSE,2,"['Python', 'Pandas', 'cloud']",0,,[]
49d2a55f6bb2e06c8ab860e3d25fa30c,Texas A&M University,,['Computer Science & Engineering'],['Architecture'],"(25, 30]",Jr,TRUE,0,[],0,,[]
a703ba187c1b19d552f56dac747d5892,University of Texas at Dallas,,['Computer Science & Engineering'],[],"(18, 20]",Fr,FALSE,0,"['Excel', 'Python']",0,,"['technology', 'retail']"
49b3030684bab2702512bd380190addd,Texas A&M University,,['Industrial and/or Systems Engineering'],['Data Science & Analytics'],"(22, 25]",Ma,FALSE,2,"['Python', 'Tableau', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'consulting', 'finance', 'healthcare']"
098e34770c81cbfe53099de773c9f01f,North Carolina State University,,['Aerospace Engineering'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,1,['MATLAB'],1-3,"I do not have much experience with data analysis and such so it would be extremely helpful to have some workshops centered around how to do so, and how to utilize code to do data collection, etc.","['technology', 'energy', 'aerospace']"
9cdde6f348c87bfa58ac5567993f4d7d,Texas A&M University,,['Geography'],['Geoscience'],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy', 'dev_ops', 'cloud']",4-7,Cloud Computing. Intro to AI/ML.,['energy']
4e2e6cfca96401fabd484490e35cedd5,Oregon State University,,"['Computer Science & Engineering', 'Physics']",['Mathematics'],"(25, 30]",O,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'MATLAB']",0,,[]
e3874929162bc76cf133223309941a5e,University of Illinois at Urbana-Champaign,,['Electrical Engineering'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas', 'MATLAB']",1-3,,"['technology', 'energy']"
e6cf10de5cce5ca369245122abd7557c,"University of California, San Diego",,['Data Science & Analytics'],['History'],"(15, 18]",Sr,FALSE,2,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'Keras', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,Some workshops about how to use transfer learning techniques would be helpful.,['technology']
0163d77c117aa91f0f61e4561e811d74,Other,Instituto Tecnológico de Estudios Superiores de Monterrey,['Data Science & Analytics'],['Mathematics'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'R', 'Pandas', 'NumPy', 'MATLAB']",0,,"['technology', 'public_policy']"
6df5c844b70543f28af0b07d7cc4d2aa,University of Texas at Dallas,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,"['Excel', 'cloud']",1-3,,[]
3974fa4d69dac002744b33a1ca762b1f,Denison University,,"['Computer Science & Engineering', 'Mathematics']",[],"(15, 18]",So,FALSE,2,"['Excel', 'Python', 'Pandas']",0,,[]
3d46c8f3d45ef586b178c57bd4103b45,Texas A&M University,,['Mechanical Engineering'],[],"(20, 22]",Sr,FALSE,1,"['Python', 'MATLAB']",0,,[]
6542343540b8b98253097a17cc397ab6,Texas A&M University,,['Statistics'],[],"(30, 50]",Ma,TRUE,0,"['Excel', 'Python', 'R', 'SQL', 'NumPy']",0,"workshop for tools in data science , machine learning, SQL, R, AB testing","['technology', 'consulting', 'education']"
1dcd2e20f44ef4d10f271fca4419ee33,Texas A&M University,,['Industrial and/or Systems Engineering'],"['Computer Science & Engineering', 'Mathematics']","(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas']",1-3,,"['technology', 'transportation']"
fa55c005a90bdd88ea6e652c7bf93c80,Other,"INSTITUTE OF ENGINEERING AND MANAGEMENT,KOLKATA",['Computer Science & Engineering'],[],"(20, 22]",O,FALSE,2,[],0,,[]
55a385b88e506a6fb8378e45e33b7bcc,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,TRUE,3,"['Python', 'TensorFlow', 'Pytorch', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'cloud']",1-3,,['technology']
a9d369e78927eaabad4e0966c013b86e,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,['Python'],0,,[]
01aa2c36673c3db553747d17ab2d4f07,Princeton University,,['Computer Science & Engineering'],['Applied Mathematics'],"(18, 20]",Jr,FALSE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,,"['finance', 'healthcare']"
86f8b76366a0386242b28812eb4e4033,Texas A&M University,,['Mathematics'],[],"(22, 25]",PhD,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'finance']"
773e9348d329b03e96e8d235afa435ac,University of Texas at Austin,,"['Computer Science & Engineering', 'Mathematics']",['Statistics'],"(18, 20]",Jr,FALSE,2,"['Python', 'TensorFlow', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",4-7,,[]
96c37d7defb8267ff1846dda916ca0bf,Other,Westwood High School,['Computer Science & Engineering'],[],"(15, 18]",O,FALSE,2,['Python'],1-3,,[]
e44fdeb52c9533b51dfea0a43028848e,Other,University of Toronto,['Computer Science & Engineering'],[],"(18, 20]",So,TRUE,0,[],0,,[]
d3786b197cf4f3f866a023eaa3919270,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,"['Python', 'NumPy', 'MATLAB']",0,,"['technology', 'consulting']"
3218b146367a6fdbe2d408e80715c40b,Texas A&M University,,['Mechanical Engineering'],[],"(15, 18]",Fr,FALSE,1,['Python'],0,,['technology']
d3770cdeea15dbcc92ca50cb435a75fd,Texas A&M University,,['Computer Science & Engineering'],['Applied Mathematics'],"(18, 20]",So,FALSE,2,"['Python', 'Pandas', 'NumPy']",0,All of them,['technology']
0553d8880a8178ef7ccbeb336c0c8a16,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python']",1-3,"cyber-security job areas, learning how to compete in coding competitions, networking, fixing your online profiles, python learning","['technology', 'finance', 'aerospace']"
2346c923e61eda7d55ab35caf99c12ea,Texas A&M University,,['Chemical Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'MATLAB']",0,,"['energy', 'finance']"
cf227c6e89327bbfd65897b7cb76ec82,Texas A&M University,,"['Data Science & Analytics', 'Industrial and/or Systems Engineering']",['Industrial and/or Systems Engineering'],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,"Step by step organization of knowledge and a sense of mission, What to do to ensure the learning output, hands on project (may those be basic) but gives you the roadmap and the starting point.","['technology', 'consulting', 'finance']"
d15f142380a6c1838de1f1364efe006d,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,TRUE,2,"['Excel', 'Python', 'SQL', 'NumPy', 'cloud']",0,"Data Science Bootcamp, Intro to Machine Learning","['technology', 'healthcare', 'aerospace']"
2d12e2ed496dd23bdf24b239e61e25e6,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy', 'full_stack']",1-3,I would like to see a machine learning and AI workshop.,"['technology', 'energy', 'finance']"
7893e69d54f3020bceca7e0500950d34,University of Texas at Dallas,,"['Applied Mathematics', 'Physics']",[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Tableau', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",4-7,"Machine learning workshops will be welcome, especially ones in Python","['technology', 'energy', 'consulting', 'education', 'aerospace']"
acf3099b963ee5a2c07756f0eaf2267d,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",So,FALSE,0,"['Excel', 'Python']",1-3,,['technology']
82fc3511ca74e21ebc2fbc17ea77513b,Texas A&M University,,['Electrical Engineering'],[],"(25, 30]",PhD,FALSE,4,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",4-7,,[]
7e5bc8b4c030fbabb6074209b619c01c,Oregon State University,,['Computer Science & Engineering'],['Other'],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'R', 'Pandas']",0,,"['technology', 'sports']"
903f93f66b685272aef9f9925377163e,Texas A&M University,,['Chemical Engineering'],['Industrial and/or Systems Engineering'],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy']",0,,"['technology', 'energy', 'consulting', 'aerospace', 'retail']"
cd10efce5c21ce63def01dff8800d8c2,Texas A&M University,,['Statistics'],[],"(30, 50]",Ma,TRUE,1,"['Python', 'R']",0,"Machine Learning, Deep Learning, PyTorch, Scikit learn, RShiny, TensorFlow","['technology', 'energy', 'healthcare', 'other']"
189fa5f65dde2c4ae8e2e86dfd506f31,Texas A&M University,,['Material Science'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,"Neural networks and deep learning are personal interests of mine. I also think that workshops showcasing how data science is applied in different industries could be really cool (e.g. Netflix recommender systems, Google ranking algorithms, etc.)","['technology', 'energy', 'aerospace']"
0df1f282868898b3aa8db35425c4574f,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(20, 22]",Jr,FALSE,1,"['Python', 'R']",0,"Workshops on libraries such as Panda  and NumPy, or on cloud services would be great.",['technology']
3483fe080f61bf82ce309696b9d043ce,"University of California, Davis",,"['Data Science & Analytics', 'Economics', 'Statistics']",[],"(20, 22]",Sr,TRUE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,[]
2f26bc35b8925d37575ab011083dafdc,Texas A&M University,,['Management Information Systems'],['Data Science & Analytics'],"(22, 25]",Ma,FALSE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,,[]
d4e38981a2905b7bafdbdafb03482624,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],['Data Science & Analytics'],"(30, 50]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,,"['energy', 'education', 'sports', 'healthcare', 'aerospace']"
bacc0940a5ae349916605ac023dc05b8,University of Texas at Austin,,['Mathematics'],[],"(20, 22]",Sr,FALSE,2,['Python'],0,,"['energy', 'consulting', 'healthcare']"
8ff7af95094e9d7d0dc77cf2f98fb2fc,Other,Loughborough college,['Computer Science & Engineering'],[],"(18, 20]",Fr,FALSE,1,"['Excel', 'Python']",0,Some that go through detail,['technology']
c5619b311ba9546c76786d6abc84c0f3,"University of California, Davis",,['Computer Science & Engineering'],['Economics'],"(18, 20]",Jr,FALSE,0,"['Excel', 'Python', 'R', 'MATLAB']",1-3,,[]
92621d46fadf060033c07564597f1e9a,Polytechnic University,,['Electronic Systems Engineering'],[],"(22, 25]",Ma,FALSE,2,"['Python', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,['technology']
b1702857787b19d4ea0507fe636d8b3d,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,['Python'],1-3,,[]
300b34a34490218b430e9133bb498b09,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",So,FALSE,1,"['Excel', 'Python', 'Tableau']",1-3,Introduction to SQL/ its functions and purposes.,['technology']
99aac58f7710011915c5b705f43b13f7,Texas A&M University,,['Electrical Engineering'],[],"(22, 25]",Ma,FALSE,2,[],0,,[]
28a49fda06a14e2b1ed56fa1bba019fb,Texas A&M University,,['Computer Science & Engineering'],['Economics'],"(18, 20]",Jr,FALSE,2,"['Python', 'Tableau', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'finance']"
e3909448b7d932113c7dd4a08f642a60,Other,Vellore institute of technology,['Electronic Systems Engineering'],"['Communications', 'Data Science & Analytics']","(18, 20]",Sr,FALSE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,,[]
a8c55dbc1f7e2bb24e471606b2d3580b,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(18, 20]",Jr,TRUE,1,"['Python', 'Pandas']",0,,"['technology', 'energy', 'aerospace']"
6ddea3baed4b79b1706e56e996821ce7,Texas A&M University,,['Data Science & Analytics'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'Tableau', 'Pytorch', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'energy', 'transportation', 'healthcare', 'retail']"
d4c544d36f0a97652f359263cab349a8,Other,National University of Sciences and Technology,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Pytorch', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",0,,"['technology', 'consulting', 'finance', 'education', 'healthcare']"
526ab074729c3284af04ae23a2ee6ecb,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Sr,FALSE,2,"['Python', 'Pandas', 'NumPy', 'full_stack', 'dev_ops', 'cloud']",1-3,,[]
41aba54e2f0d840c0166208d52aadf10,Georgia Institute of Technology,,['Chemical Engineering'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,3,['Python'],0,anything python,"['technology', 'energy']"
c4d8674ba54a7fd8dbe01d823b2f85ce,Texas A&M University,,['Electronic Systems Engineering'],['Business'],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'NumPy']",1-3,How to to and implement data for jobs and companies to use.,"['technology', 'consulting', 'other']"
88694f684e51d5b8d23d7a4d766bc193,Other,Scuola Superiore Sant'Anna - Pisa,['Electronic Systems Engineering'],[],"(20, 22]",Ma,FALSE,1,"['Python', 'TensorFlow', 'R', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,[]
937fbdae0692a85da98f61073bb07094,Texas A&M University,,['Physics'],"['Computer Science & Engineering', 'Mathematics']","(20, 22]",Jr,FALSE,2,"['Python', 'SQL', 'Pandas', 'NumPy', 'MATLAB', 'full_stack']",0,,"['technology', 'consulting', 'aerospace']"
a7fbd7ff0751cd2aa7eb6e38617b40e3,Princeton University,,"['International Affairs', 'Political Science']",['Statistics'],"(18, 20]",Jr,TRUE,2,"['Excel', 'Tableau', 'R']",0,,"['technology', 'consulting', 'education', 'public_policy']"
8fc4076afee0a0ecbea364aff5982d7d,University of Houston,,['Engineering Technology & Industrial Distribution'],[],"(22, 25]",Ma,FALSE,2,"['Python', 'Tableau', 'SQL', 'Pandas']",1-3,,[]
5266652bc2292b0318f5ac36645775e7,Texas A&M University,,['Mathematics'],['Computer Science & Engineering'],"(20, 22]",Sr,TRUE,0,"['Excel', 'Python']",0,,"['technology', 'education']"
42b719eb18b7259d2425772eab73d511,Texas A&M University,,['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,2,[],4-7,,[]
67aff955f0f731a252f072eca3f486c2,Texas A&M University,,['Statistics'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,2,"['Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",0,,[]
a9e271374db707b0e38ccdb5aa2b651e,Other,Middlesex County College,['Computer Science & Engineering'],[],"(15, 18]",Fr,TRUE,1,[],4-7,,[]
bd73a65caa2de44b3fccd2d0f7082e04,Texas A&M University,,['Chemical Engineering'],[],"(25, 30]",PhD,FALSE,1,"['Excel', 'MATLAB']",0,,[]
7d86422332e04a4184b497b894731d5f,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,1,"['Excel', 'Python']",1-3,,"['technology', 'consulting', 'healthcare']"
c5cffa4d4fb349384f43113f7cf08abf,Texas A&M University,,['Computer Science & Engineering'],[],"(25, 30]",Sr,TRUE,3,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'R', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,,['technology']
10511f536038332167cc69e6ea55ec3d,Texas A&M University,,['Statistics'],['Computer Science & Engineering'],"(15, 18]",So,FALSE,2,"['Python', 'R', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",4-7,Anything interesting,"['technology', 'healthcare']"
45eacd69c380c4cf1ce24a9eea24281f,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,2,"['Python', 'TensorFlow', 'R', 'Keras', 'MATLAB', 'full_stack', 'dev_ops', 'cloud']",1-3,,['technology']
4ad5bdfdbec76c522647f1fdf16146bb,United States Air Force Academy,,['Computer Science & Engineering'],[],"(22, 25]",Jr,FALSE,1,[],1-3,,[]
f39a9e66ad487710f87b8167e46b436d,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(30, 50]",Ma,FALSE,2,"['Excel', 'Tableau', 'Pytorch', 'SQL']",0,,[]
613f507d6d3e21a7b5e7c2b04aaed8b8,Other,University of Toronto,"['Computer Science & Engineering', 'Statistics']",[],"(18, 20]",So,FALSE,1,[],1-3,,[]
dc720d91abfb0bc5b506c807b0b8372c,Brown University,,"['Applied Mathematics', 'Physics']",[],"(18, 20]",Jr,FALSE,2,"['Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,"I would be interested in having a workshop on machine learning, specifically RL or NLP .","['technology', 'energy']"
